Name,Year,Team,Position,Age,Games,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Rushing_Att,Rushing_Yds,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Fumbles_Lost,2PM,2PP,Fantasy_PPR,Fantasy_PPR_NextYear,Team_NextYear
Cameron Batson,2020,TEN,WR,25,12,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,13.0,12.0,100.0,1.0,0.0,0.0,0.0,30.0,11.0,TEN
KhaDarel Hodge,2020,CLE,WR,25,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,180.0,0.0,0.0,0.0,0.0,29.0,30.7,DET
Brandon Powell,2020,ATL,WR,25,15,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,18.0,12.0,69.0,2.0,1.0,0.0,0.0,29.6,6.0,LAR
Kalif Raymond,2020,TEN,WR,26,15,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,15.0,9.0,187.0,0.0,0.0,0.0,0.0,27.4,132.4,DET
Equanimeous St. Brown,2020,GNB,WR,24,12,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,13.0,7.0,117.0,1.0,0.0,0.0,0.0,25.4,20.2,GNB
JJ Arcega-Whiteside,2020,PHI,WR,24,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,85.0,0.0,0.0,1.0,0.0,20.5,5.6,PHI
Jeff Smith,2020,NYJ,WR,23,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,17.0,167.0,0.0,0.0,0.0,0.0,33.7,19.2,NYJ
Mike Thomas,2020,CIN,WR,26,14,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,13.0,132.0,1.0,1.0,0.0,0.0,30.3,10.2,CIN
Laquon Treadwell,2020,ATL,WR,25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,49.0,2.0,0.0,0.0,0.0,22.9,82.4,JAX
Quez Watkins,2020,PHI,WR,22,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,106.0,1.0,0.0,0.0,0.0,23.6,116.0,PHI
Jamal Agnew,2020,DET,WR,25,14,0.0,1.0,0.0,0.0,0.0,6.0,33.0,0.0,20.0,13.0,89.0,0.0,1.0,0.0,0.0,29.2,76.0,JAX
Noah Brown,2020,DAL,WR,24,16,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,24.0,14.0,154.0,0.0,0.0,0.0,0.0,29.8,34.4,DAL
Lee Smith,2020,BUF,WR,33,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,35.0,2.0,0.0,0.0,0.0,19.5,21.5,ATL
Auden Tate,2020,CIN,WR,23,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,150.0,0.0,0.0,0.0,0.0,29.0,12.9,CIN
Christian Blake,2020,ATL,WR,24,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,141.0,0.0,0.0,0.0,0.0,27.1,6.5,ATL
Malik Taylor,2020,GNB,WR,25,15,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,6.0,5.0,66.0,1.0,0.0,0.0,0.0,18.5,1.4,GNB
DeMichael Harris,2020,IND,WR,22,7,0.0,0.0,0.0,0.0,0.0,6.0,46.0,0.0,10.0,10.0,79.0,0.0,0.0,0.0,0.0,22.5,0.0,IND
Ty Montgomery,2020,NOR,WR,27,6,0.0,0.0,0.0,0.0,0.0,19.0,101.0,0.0,6.0,3.0,27.0,0.0,0.0,0.0,0.0,15.8,29.9,NOR
Chris Hogan,2020,NYJ,WR,33,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,14.0,118.0,0.0,0.0,0.0,0.0,25.8,14.1,NOR
Ray-Ray McCloud,2020,PIT,WR,24,16,0.0,0.0,0.0,0.0,0.0,4.0,65.0,0.0,22.0,20.0,77.0,0.0,1.0,0.0,0.0,32.2,66.2,PIT
Dante Pettis,2020,2TM,WR,25,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,76.0,1.0,1.0,0.0,0.0,15.6,25.3,NYG
Alex Erickson,2020,CIN,WR,28,16,0.0,1.0,0.0,0.0,0.0,5.0,7.0,0.0,17.0,12.0,139.0,0.0,2.0,0.0,0.0,22.6,8.5,CAR
Lil'Jordan Humphrey,2020,NOR,WR,22,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,46.0,1.0,0.0,0.0,0.0,13.6,49.9,NOR
Diontae Spencer,2020,DEN,WR,28,11,0.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,6.0,3.0,26.0,0.0,0.0,0.0,0.0,13.5,-3.3,DEN
Javon Wims,2020,CHI,WR,26,13,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,12.0,6.0,48.0,1.0,0.0,0.0,0.0,17.0,0.0,ARI
C.J. Board,2020,NYG,WR,27,14,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,16.0,11.0,101.0,0.0,0.0,0.0,0.0,21.4,9.7,NYG
Brandon Zylstra,2020,CAR,WR,27,16,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,35.0,0.0,0.0,0.0,0.0,12.6,49.0,CAR
Parris Campbell,2020,IND,WR,23,2,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,9.0,6.0,71.0,0.0,0.0,0.0,0.0,14.7,32.2,IND
Trent Taylor,2020,SFO,WR,26,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,86.0,0.0,0.0,0.0,0.0,18.6,6.1,CIN
Justin Watson,2020,TAM,WR,24,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,94.0,0.0,0.0,0.0,0.0,16.4,0.0,TAM
Jake Kumerow,2020,BUF,WR,28,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,1.0,0.0,0.0,0.0,9.2,4.8,BUF
Pharoh Cooper,2020,CAR,WR,25,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,73.0,0.0,0.0,0.0,0.0,12.3,7.6,NYG
Courtland Sutton,2020,DEN,WR,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,66.0,0.0,0.0,0.0,0.0,9.6,150.2,DEN
Ja'Marcus Bradley,2020,CLE,WR,24,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,60.0,0.0,0.0,0.0,0.0,11.0,10.4,CLE
Tyrie Cleveland,2020,DEN,WR,23,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,63.0,0.0,0.0,0.0,0.0,12.3,0.0,DEN
Ashton Dulin,2020,IND,WR,23,13,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,6.0,3.0,53.0,0.0,0.0,0.0,0.0,9.4,51.5,IND
Jaydon Mickens,2020,TAM,WR,26,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,58.0,0.0,0.0,0.0,0.0,12.8,3.0,2TM
Trent Sherfield,2020,ARI,WR,24,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,50.0,0.0,0.0,0.0,0.0,10.0,23.7,SFO
Nick Westbrook-Ikhine,2020,TEN,WR,23,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,33.0,0.0,0.0,1.0,0.0,8.3,107.6,TEN
Lawrence Cager,2020,NYJ,WR,23,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,35.0,0.0,0.0,0.0,0.0,5.5,0.0,CLE
River Cracraft,2020,SFO,WR,26,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,41.0,0.0,0.0,0.0,0.0,10.1,0.0,SFO
Daniel Brown,2020,NYJ,WR,28,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,31.0,0.0,0.0,0.0,0.0,5.1,4.9,NYJ
Antonio Gandy-Golden,2020,WAS,WR,22,6,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,3.5,0.0,WAS
Daurice Fountain,2020,IND,WR,25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,23.0,0.0,0.0,0.0,0.0,4.3,0.0,KAN
Penny Hart,2020,SEA,WR,24,13,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,3.2,12.9,SEA
Tommylee Lewis,2020,NOR,WR,28,5,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,2.9,1.7,MIA
John Ross,2020,CIN,WR,25,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,17.0,0.0,0.0,0.0,0.0,3.7,41.0,NYG
Cody Hollister,2020,TEN,WR,27,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,2.2,7.3,TEN
Trenton Irwin,2020,CIN,WR,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1.5,5.4,CIN
Marcus Kemp,2020,2TM,WR,25,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,2.1,4.4,KAN
Keith Kirkwood,2020,CAR,WR,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,13.0,0.0,0.0,0.0,0.0,2.3,4.7,CAR
James Proche,2020,BAL,WR,24,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,14.0,0.0,0.0,0.0,0.0,2.4,36.2,BAL
Vyncint Smith,2020,NYJ,WR,24,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,13.0,0.0,0.0,0.0,0.0,2.3,0.0,NYJ
Tavon Austin,2020,GNB,WR,30,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,20.0,0.0,1.0,0.0,0.0,5.0,51.4,JAX
Alex Bachman,2020,NYG,WR,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,NYG
Deante Burton,2020,DAL,WR,26,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL
Dan Chisena,2020,MIN,WR,23,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN
Matt Cole,2020,SFO,WR,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR
Isaiah Coulter,2020,HOU,WR,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI
Keelan Doss,2020,LVR,WR,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,LAC
Cyril Grayson,2020,TAM,WR,27,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.6,TAM
Jordan Matthews,2020,SFO,WR,28,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SFO
Kirk Merritt,2020,MIA,WR,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,MIA
Chris Moore,2020,BAL,WR,27,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.7,HOU
Jason Moore,2020,LAC,WR,25,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,LAC
Stanley Morgan Jr.,2020,CIN,WR,24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,CIN
Jojo Natson,2020,CLE,WR,26,3,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,CLE
K.J. Osborn,2020,MIN,WR,23,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.5,MIN
Dezmon Patmon,2020,IND,WR,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,IND
Ricky Seals-Jones,2020,KAN,WR,25,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.1,WAS
Tajae Sharpe,2020,MIN,WR,26,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,ATL
Matthew Slater,2020,NWE,WR,35,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NWE
Malik Turner,2020,DAL,WR,24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9,DAL
Kevin White,2020,SFO,WR,28,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,NOR
Kristian Wilkerson,2020,NWE,WR,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,NWE
Juwann Winfree,2020,GNB,WR,24,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,GNB
DeAndre Carter,2020,2TM,WR,27,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,1.0,0.0,0.0,-0.2,86.5,WAS
Andre Roberts,2020,BUF,WR,32,15,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,5.0,4.0,34.0,0.0,2.0,0.0,0.0,3.1,8.4,2TM
Nsimba Webster,2020,LAR,WR,24,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,CHI
Dede Westbrook,2020,JAX,WR,27,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,-0.6,16.8,MIN
Kendall Hinton,2020,DEN,WR,23,1,1.0,9.0,13.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8,38.5,DEN
Cooper Kupp,2021,LAR,WR,28,17,0.0,1.0,0.0,0.0,0.0,4.0,18.0,0.0,191.0,145.0,1947.0,16.0,0.0,1.0,0.0,439.5,201.4,LAR
Deebo Samuel,2021,SFO,WR,25,16,1.0,2.0,24.0,1.0,0.0,59.0,365.0,8.0,121.0,77.0,1405.0,6.0,2.0,0.0,0.0,339.0,168.4,SFO
Ja'Marr Chase,2021,CIN,WR,21,17,0.0,0.0,0.0,0.0,0.0,7.0,21.0,0.0,128.0,81.0,1455.0,13.0,1.0,0.0,0.0,304.6,242.4,CIN
Justin Jefferson,2021,MIN,WR,22,17,2.0,4.0,35.0,0.0,0.0,6.0,14.0,0.0,167.0,108.0,1616.0,10.0,1.0,0.0,0.0,330.4,368.7,MIN
Davante Adams,2021,GNB,WR,29,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,123.0,1553.0,11.0,0.0,0.0,0.0,344.3,335.5,LVR
Mike Evans,2021,TAM,WR,28,16,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,114.0,74.0,1035.0,14.0,0.0,0.0,0.0,262.5,225.4,TAM
Tyreek Hill,2021,KAN,WR,27,17,0.0,0.0,0.0,0.0,0.0,9.0,96.0,0.0,159.0,111.0,1239.0,9.0,1.0,0.0,0.0,296.5,347.2,MIA
Stefon Diggs,2021,BUF,WR,28,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,103.0,1225.0,10.0,0.0,0.0,0.0,285.5,316.6,BUF
Mike Williams,2021,LAC,WR,27,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,76.0,1146.0,9.0,0.0,1.0,0.0,246.6,176.5,LAC
D.K. Metcalf,2021,SEA,WR,24,17,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,129.0,75.0,967.0,12.0,0.0,0.0,0.0,244.3,226.8,SEA
Tyler Lockett,2021,SEA,WR,29,16,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,107.0,73.0,1175.0,8.0,0.0,1.0,0.0,241.4,237.3,SEA
Diontae Johnson,2021,PIT,WR,25,16,0.0,0.0,0.0,0.0,0.0,5.0,53.0,0.0,169.0,107.0,1161.0,8.0,2.0,1.0,0.0,274.4,180.7,PIT
Hunter Renfrow,2021,LVR,WR,26,17,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,128.0,103.0,1038.0,9.0,1.0,0.0,0.0,259.1,79.0,LVR
CeeDee Lamb,2021,DAL,WR,22,16,0.0,0.0,0.0,0.0,0.0,9.0,76.0,0.0,120.0,79.0,1102.0,6.0,0.0,0.0,0.0,232.8,301.6,DAL
Keenan Allen,2021,LAC,WR,29,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,106.0,1138.0,6.0,0.0,0.0,1.0,257.8,164.0,LAC
Michael Pittman Jr.,2021,IND,WR,24,17,0.0,0.0,0.0,0.0,0.0,5.0,44.0,0.0,129.0,88.0,1082.0,6.0,0.0,1.0,0.0,238.6,216.5,IND
Tee Higgins,2021,CIN,WR,22,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,74.0,1091.0,6.0,1.0,1.0,0.0,219.1,220.9,CIN
D.J. Moore,2021,CAR,WR,24,17,0.0,0.0,0.0,0.0,0.0,8.0,48.0,0.0,163.0,93.0,1157.0,4.0,1.0,1.0,0.0,237.5,199.1,CAR
Chris Godwin,2021,TAM,WR,25,14,0.0,0.0,0.0,0.0,0.0,4.0,21.0,1.0,127.0,98.0,1103.0,5.0,2.0,0.0,0.0,242.4,222.8,TAM
Jaylen Waddle,2021,MIA,WR,23,16,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,140.0,104.0,1015.0,6.0,1.0,0.0,0.0,245.8,259.2,MIA
Brandin Cooks,2021,HOU,WR,28,16,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,134.0,90.0,1037.0,6.0,0.0,0.0,0.0,231.8,145.6,HOU
Darnell Mooney,2021,CHI,WR,24,17,0.0,0.0,0.0,0.0,0.0,6.0,32.0,1.0,140.0,81.0,1055.0,4.0,0.0,0.0,0.0,219.7,101.5,CHI
Amon-Ra St. Brown,2021,DET,WR,22,17,0.0,0.0,0.0,0.0,0.0,7.0,61.0,1.0,119.0,90.0,912.0,5.0,0.0,2.0,0.0,227.3,267.6,DET
Terry McLaurin,2021,WAS,WR,26,17,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,130.0,77.0,1053.0,5.0,0.0,0.0,0.0,213.5,229.0,WAS
Marquise Brown,2021,BAL,WR,24,16,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,146.0,91.0,1008.0,6.0,1.0,0.0,0.0,226.3,156.0,ARI
Amari Cooper,2021,DAL,WR,27,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,68.0,865.0,8.0,0.0,0.0,0.0,202.5,246.0,CLE
Adam Thielen,2021,MIN,WR,31,13,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,95.0,67.0,726.0,10.0,0.0,0.0,0.0,199.8,180.0,MIN
Christian Kirk,2021,ARI,WR,25,17,1.0,1.0,33.0,0.0,0.0,1.0,11.0,0.0,103.0,77.0,982.0,5.0,0.0,0.0,0.0,207.6,241.9,JAX
Kendrick Bourne,2021,NWE,WR,26,17,1.0,1.0,25.0,1.0,0.0,12.0,125.0,0.0,70.0,55.0,800.0,5.0,1.0,0.0,0.0,180.5,88.3,NWE
DeVonta Smith,2021,PHI,WR,23,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,64.0,916.0,5.0,1.0,1.0,0.0,185.6,254.6,PHI
A.J. Brown,2021,TEN,WR,24,13,0.0,2.0,0.0,0.0,0.0,2.0,10.0,0.0,105.0,63.0,869.0,5.0,0.0,0.0,0.0,180.9,299.6,PHI
Van Jefferson,2021,LAR,WR,25,17,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,89.0,50.0,802.0,6.0,0.0,0.0,0.0,168.2,78.9,LAR
Tyler Boyd,2021,CIN,WR,27,16,1.0,1.0,46.0,0.0,0.0,2.0,22.0,0.0,94.0,67.0,828.0,5.0,0.0,0.0,0.0,183.8,167.1,CIN
Brandon Aiyuk,2021,SFO,WR,23,17,0.0,0.0,0.0,0.0,0.0,5.0,17.0,0.0,84.0,56.0,826.0,5.0,1.0,1.0,0.0,170.3,227.8,SFO
K.J. Osborn,2021,MIN,WR,24,17,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,82.0,50.0,655.0,7.0,0.0,0.0,0.0,158.5,155.6,MIN
Chase Claypool,2021,PIT,WR,23,15,0.0,0.0,0.0,0.0,0.0,14.0,96.0,0.0,105.0,59.0,860.0,2.0,0.0,0.0,0.0,166.6,105.0,2TM
Marvin Jones,2021,JAX,WR,31,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,73.0,832.0,4.0,0.0,0.0,0.0,180.2,116.9,JAX
Marquez Callaway,2021,NOR,WR,23,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,46.0,698.0,6.0,0.0,0.0,0.0,151.8,37.8,NOR
DeAndre Hopkins,2021,ARI,WR,29,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,42.0,572.0,8.0,0.0,0.0,0.0,147.2,151.7,ARI
A.J. Green,2021,ARI,WR,33,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,54.0,848.0,3.0,0.0,0.0,0.0,156.8,61.6,ARI
Allen Lazard,2021,GNB,WR,26,15,0.0,0.0,0.0,0.0,0.0,3.0,32.0,0.0,60.0,40.0,513.0,8.0,0.0,0.0,0.0,142.5,174.8,GNB
Jakobi Meyers,2021,NWE,WR,25,17,2.0,2.0,45.0,0.0,0.0,1.0,9.0,0.0,126.0,83.0,866.0,2.0,1.0,2.0,0.0,186.3,180.3,NWE
Tim Patrick,2021,DEN,WR,28,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,53.0,734.0,5.0,0.0,0.0,0.0,156.4,92.4,DET
Cedrick Wilson Jr.,2021,DAL,WR,26,16,3.0,3.0,88.0,0.0,0.0,2.0,11.0,0.0,61.0,45.0,602.0,6.0,0.0,1.0,0.0,147.8,26.4,MIA
Russell Gage,2021,ATL,WR,25,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,66.0,770.0,4.0,2.0,0.0,0.0,163.0,123.6,TAM
Elijah Moore,2021,NYJ,WR,21,11,0.0,0.0,0.0,0.0,0.0,5.0,54.0,1.0,77.0,43.0,538.0,5.0,0.0,0.0,0.0,138.2,88.1,NYJ
Courtland Sutton,2021,DEN,WR,26,17,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,98.0,58.0,776.0,2.0,0.0,1.0,0.0,150.2,159.4,DEN
Robert Woods,2021,LAR,WR,29,9,0.0,0.0,0.0,0.0,0.0,8.0,46.0,1.0,69.0,45.0,556.0,4.0,0.0,1.0,0.0,137.2,115.7,TEN
Gabriel Davis,2021,BUF,WR,22,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,35.0,549.0,6.0,0.0,0.0,0.0,125.9,171.6,BUF
Robbie Chosen,2021,CAR,WR,28,17,0.0,0.0,0.0,0.0,0.0,3.0,36.0,0.0,110.0,53.0,519.0,5.0,0.0,0.0,0.0,138.5,52.2,2TM
Odell Beckham Jr.,2021,2TM,WR,29,14,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,82.0,44.0,537.0,5.0,0.0,0.0,0.0,129.1,107.5,BAL
Byron Pringle,2021,KAN,WR,28,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,42.0,568.0,5.0,1.0,0.0,0.0,126.8,35.5,CHI
Kalif Raymond,2021,DET,WR,27,16,0.0,0.0,0.0,0.0,0.0,4.0,28.0,0.0,71.0,48.0,576.0,4.0,0.0,0.0,0.0,132.4,116.2,DET
Mecole Hardman,2021,KAN,WR,23,17,0.0,0.0,0.0,0.0,0.0,8.0,46.0,0.0,83.0,59.0,693.0,2.0,2.0,0.0,0.0,140.9,93.8,KAN
Jarvis Landry,2021,CLE,WR,29,12,0.0,0.0,0.0,0.0,0.0,6.0,40.0,2.0,87.0,52.0,570.0,2.0,2.0,0.0,0.0,133.0,60.2,NOR
Cole Beasley,2021,BUF,WR,32,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,82.0,693.0,1.0,0.0,1.0,0.0,159.3,9.5,2TM
Deonte Harty,2021,NOR,WR,24,13,0.0,0.0,0.0,0.0,0.0,5.0,41.0,0.0,59.0,36.0,570.0,3.0,1.0,0.0,0.0,113.1,1.3,NOR
Donovan Peoples-Jones,2021,CLE,WR,22,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,34.0,597.0,3.0,1.0,0.0,0.0,109.7,167.1,CLE
Braxton Berrios,2021,NYJ,WR,26,16,0.0,0.0,0.0,0.0,0.0,7.0,40.0,2.0,65.0,46.0,431.0,2.0,1.0,0.0,0.0,121.1,57.7,NYJ
Bryan Edwards,2021,LVR,WR,23,16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59.0,34.0,571.0,3.0,0.0,0.0,0.0,109.1,4.5,ATL
Quez Watkins,2021,PHI,WR,23,17,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,62.0,43.0,647.0,1.0,0.0,1.0,0.0,116.0,84.5,PHI
Corey Davis,2021,NYJ,WR,26,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,34.0,492.0,4.0,1.0,0.0,0.0,105.2,97.6,NYJ
Nick Westbrook-Ikhine,2021,TEN,WR,24,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,38.0,476.0,4.0,1.0,0.0,0.0,107.6,82.7,TEN
Nelson Agholor,2021,NWE,WR,28,15,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,64.0,37.0,473.0,3.0,0.0,0.0,0.0,103.4,75.2,NWE
