Name,Year,Team,Position,Age,Games,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Rushing_Att,Rushing_Yds,Rushing_TD,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Fumbles_Lost,2PM,2PP,Fantasy_PPR,Fantasy_PPR_NextYear,Team_NextYear
Charlie Woerner,2021,SFO,TE,24,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,52.0,0.0,0.0,0.0,0.0,10.2,0.0,SFO
Kendall Blanton,2021,LAR,TE,26,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,37.0,0.0,0.0,0.0,0.0,7.7,5.5,LAR
Tyler Davis,2021,GNB,TE,24,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,35.0,0.0,0.0,0.0,0.0,7.5,6.6,GNB
Garrett Griffin,2021,NOR,TE,27,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,39.0,0.0,0.0,0.0,0.0,7.9,0.0,DET
Parker Hesse,2021,ATL,TE,26,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,43.0,0.0,0.0,0.0,0.0,9.3,17.9,ATL
Trevon Wesco,2021,NYJ,TE,26,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,35.0,0.0,0.0,0.0,0.0,6.5,6.6,CHI
Kenny Yeboah,2021,NYJ,TE,23,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,36.0,0.0,0.0,0.0,0.0,5.6,0.0,NYJ
Colby Parkinson,2021,SEA,TE,22,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,33.0,0.0,0.0,0.0,0.0,8.3,69.2,SEA
Shane Zylstra,2021,DET,TE,25,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,34.0,0.0,0.0,0.0,0.0,6.4,41.0,DET
Cethan Carter,2021,MIA,TE,26,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,3.6,0.0,MIA
Jack Stoll,2021,PHI,TE,23,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,22.0,0.0,0.0,0.0,0.0,6.2,23.3,PHI
Mitchell Wilcox,2021,CIN,TE,25,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,16.0,0.0,0.0,0.0,0.0,4.6,36.9,CIN
Brycen Hopkins,2021,LAR,TE,24,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,1.9,17.9,LAR
Hunter Long,2021,MIA,TE,23,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,1.8,0.0,MIA
Johnny Mundt,2021,LAR,TE,27,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,1.9,39.0,MIN
Kevin Rader,2021,PIT,TE,26,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,2.8,0.0,TEN
Richard Rodgers,2021,PHI,TE,29,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,3.1,1.4,LAC
Eric Tomlinson,2021,BAL,TE,29,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.7,28.9,DEN
Devin Asiasi,2021,NWE,TE,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,CIN
Andrew Beck,2021,DEN,TE,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,DEN
Nick Boyle,2021,BAL,TE,28,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.2,0.0,BAL
Matt Bushman,2021,LVR,TE,26,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KAN
Lawrence Cager,2021,CLE,TE,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,2TM
Darrell Daniels,2021,ARI,TE,27,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DET
Ben Ellefson,2021,MIN,TE,25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,MIN
Miller Forristall,2021,CLE,TE,23,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE
Jacob Harris,2021,LAR,TE,24,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,LAR
J.P. Holtz,2021,CHI,TE,28,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
Tanner Hudson,2021,SFO,TE,27,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,NYG
Hunter Kampmoyer,2021,LAC,TE,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC
Tyler Mabry,2021,SEA,TE,25,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,SEA
Jared Pinkney,2021,DET,TE,24,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR
Mason Schreck,2021,CIN,TE,28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,HOU
Stephen Sullivan,2021,CAR,TE,25,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,CAR
Noah Togiai,2021,PHI,TE,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI
David Wells,2021,ARI,TE,26,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TAM
Feleipe Franks,2021,ATL,TE,24,9,0.0,1.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,0.0,ATL
Travis Kelce,2022,KAN,TE,33,17,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,152.0,110.0,1338.0,12.0,1.0,1.0,0.0,316.3,219.4,KAN
George Kittle,2022,SFO,TE,29,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,60.0,765.0,11.0,1.0,0.0,0.0,200.5,203.2,SFO
Taysom Hill,2022,NOR,TE,32,16,13.0,19.0,240.0,2.0,0.0,96.0,575.0,7.0,13.0,9.0,77.0,2.0,0.0,0.0,0.0,145.8,143.5,NOR
T.J. Hockenson,2022,2TM,TE,25,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,86.0,914.0,6.0,1.0,2.0,0.0,215.4,219.0,MIN
Mark Andrews,2022,BAL,TE,27,15,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,113.0,73.0,847.0,5.0,0.0,1.0,0.0,190.5,135.4,BAL
Evan Engram,2022,JAX,TE,28,17,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,98.0,73.0,766.0,4.0,0.0,1.0,0.0,176.9,230.3,JAX
Cole Kmet,2022,CHI,TE,23,17,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,69.0,50.0,544.0,7.0,0.0,0.0,0.0,147.3,181.1,CHI
Juwan Johnson,2022,NOR,TE,26,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,42.0,508.0,7.0,0.0,0.0,0.0,134.8,97.8,NOR
Dawson Knox,2022,BUF,TE,26,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,48.0,517.0,6.0,0.0,0.0,0.0,135.7,54.6,BUF
Dallas Goedert,2022,PHI,TE,27,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,55.0,702.0,3.0,1.0,0.0,0.0,141.2,136.3,PHI
Dalton Schultz,2022,DAL,TE,26,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,57.0,577.0,5.0,1.0,0.0,0.0,142.7,150.5,HOU
Pat Freiermuth,2022,PIT,TE,24,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,63.0,732.0,2.0,0.0,0.0,0.0,148.2,76.8,PIT
David Njoku,2022,CLE,TE,26,14,0.0,0.0,0.0,0.0,0.0,2.0,-8.0,0.0,80.0,58.0,628.0,4.0,1.0,0.0,0.0,142.0,201.2,CLE
Gerald Everett,2022,LAC,TE,28,16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,87.0,58.0,555.0,4.0,0.0,1.0,0.0,139.5,111.1,LAC
Jordan Akins,2022,HOU,TE,30,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,37.0,495.0,5.0,1.0,1.0,0.0,116.5,28.2,CLE
Tyler Higbee,2022,LAR,TE,29,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,72.0,620.0,3.0,0.0,0.0,0.0,152.0,108.5,LAR
Tyler Conklin,2022,NYJ,TE,27,17,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,87.0,58.0,552.0,3.0,0.0,0.0,0.0,131.5,123.1,NYJ
Noah Fant,2022,SEA,TE,25,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,50.0,486.0,4.0,0.0,0.0,0.0,122.6,73.4,SEA
Zach Ertz,2022,ARI,TE,32,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,47.0,406.0,4.0,0.0,2.0,0.0,115.6,51.7,ARI
Mike Gesicki,2022,MIA,TE,27,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,32.0,362.0,5.0,0.0,0.0,0.0,98.2,65.4,NWE
Chigoziem Okonkwo,2022,TEN,TE,23,17,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,46.0,32.0,450.0,3.0,0.0,1.0,0.0,97.2,113.4,TEN
Hunter Henry,2022,NWE,TE,28,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,41.0,509.0,2.0,0.0,0.0,0.0,103.9,119.9,NWE
Robert Tonyan,2022,GNB,TE,28,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,53.0,470.0,2.0,0.0,0.0,0.0,112.0,22.2,CHI
Darren Waller,2022,LVR,TE,30,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,28.0,388.0,3.0,0.0,0.0,0.0,84.8,113.2,NYG
Austin Hooper,2022,TEN,TE,28,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,41.0,444.0,2.0,0.0,0.0,0.0,97.4,48.4,LVR
Isaiah Likely,2022,BAL,TE,22,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,36.0,373.0,3.0,0.0,0.0,0.0,91.3,101.1,BAL
Will Dissly,2022,SEA,TE,26,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,34.0,349.0,3.0,0.0,0.0,0.0,86.9,40.2,SEA
Greg Dulcich,2022,DEN,TE,22,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,33.0,411.0,2.0,0.0,0.0,0.0,86.1,5.5,DEN
Hayden Hurst,2022,CIN,TE,29,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,52.0,414.0,2.0,0.0,0.0,0.0,105.4,42.4,CAR
Foster Moreau,2022,LVR,TE,25,15,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,54.0,33.0,420.0,2.0,1.0,0.0,0.0,85.2,46.3,NOR
Cade Otton,2022,TAM,TE,23,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,42.0,391.0,2.0,0.0,0.0,0.0,93.1,116.5,TAM
Kyle Pitts,2022,ATL,TE,22,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,28.0,356.0,2.0,0.0,0.0,0.0,75.6,137.3,ATL
Brock Wright,2022,DET,TE,24,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,216.0,4.0,0.0,0.0,0.0,63.6,28.1,DET
Daniel Bellinger,2022,NYG,TE,22,12,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,35.0,30.0,268.0,2.0,1.0,1.0,0.0,75.0,50.5,NYG
Colby Parkinson,2022,SEA,TE,23,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,25.0,322.0,2.0,0.0,0.0,0.0,69.2,61.7,SEA
Noah Gray,2022,KAN,TE,23,17,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,34.0,28.0,299.0,1.0,0.0,0.0,0.0,70.0,70.6,KAN
MyCole Pruitt,2022,ATL,TE,30,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,150.0,4.0,0.0,0.0,0.0,55.0,26.0,ATL
Logan Thomas,2022,WAS,TE,31,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,39.0,323.0,1.0,0.0,0.0,0.0,77.3,126.8,WAS
Mo Alie-Cox,2022,IND,TE,29,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,19.0,189.0,3.0,1.0,0.0,0.0,53.9,49.1,IND
C.J. Uzomah,2022,NYJ,TE,29,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,21.0,232.0,2.0,0.0,0.0,0.0,56.2,19.8,NYJ
Trey McBride,2022,ARI,TE,23,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,29.0,265.0,1.0,0.0,0.0,0.0,61.5,181.5,ARI
Tommy Tremble,2022,CAR,TE,22,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,19.0,174.0,3.0,1.0,0.0,0.0,52.4,60.4,CAR
Harrison Bryant,2022,CLE,TE,24,17,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,42.0,31.0,239.0,1.0,0.0,0.0,0.0,61.7,37.9,CLE
Kylen Granson,2022,IND,TE,24,13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,31.0,302.0,0.0,0.0,0.0,0.0,61.2,73.0,IND
Irv Smith Jr.,2022,MIN,TE,24,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,25.0,182.0,2.0,0.0,0.0,0.0,55.2,33.5,CIN
Shane Zylstra,2022,DET,TE,26,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,60.0,4.0,0.0,0.0,0.0,41.0,3.2,DET
Jake Ferguson,2022,DAL,TE,23,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,174.0,2.0,0.0,0.0,0.0,48.4,177.1,DAL
Peyton Hendershot,2022,DAL,TE,23,17,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,16.0,11.0,103.0,2.0,0.0,0.0,0.0,39.5,7.8,DAL
Josh Oliver,2022,BAL,TE,25,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,14.0,149.0,2.0,0.0,0.0,0.0,40.9,53.3,MIN
Adam Trautman,2022,NOR,TE,25,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,18.0,207.0,1.0,0.0,0.0,0.0,44.7,60.4,DEN
Jonnu Smith,2022,NWE,TE,27,14,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,38.0,27.0,245.0,0.0,0.0,0.0,0.0,52.0,124.2,ATL
Durham Smythe,2022,MIA,TE,27,16,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,20.0,15.0,129.0,1.0,0.0,0.0,0.0,40.0,71.6,MIA
Connor Heyward,2022,PIT,TE,23,17,0.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,17.0,12.0,151.0,1.0,0.0,0.0,0.0,35.8,39.7,PIT
Teagan Quitoriano,2022,HOU,TE,22,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,113.0,2.0,0.0,0.0,0.0,30.3,5.3,HOU
Jody Fortson,2022,KAN,TE,27,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,108.0,2.0,1.0,0.0,0.0,29.8,1.5,KAN
Marcedes Lewis,2022,GNB,TE,38,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,66.0,2.0,0.0,1.0,0.0,26.6,12.9,CHI
Eric Saubert,2022,DEN,TE,28,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,15.0,148.0,1.0,0.0,0.0,0.0,35.8,4.2,2TM
Johnny Mundt,2022,MIN,TE,28,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,140.0,1.0,0.0,0.0,0.0,39.0,40.2,MIN
Ian Thomas,2022,CAR,TE,26,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,21.0,197.0,0.0,0.0,0.0,0.0,40.7,10.6,CAR
Eric Tomlinson,2022,DEN,TE,30,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,79.0,2.0,0.0,0.0,0.0,28.9,2.9,LAC
Mitchell Wilcox,2022,CIN,TE,26,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,139.0,1.0,0.0,0.0,0.0,36.9,14.6,CIN
Donald Parham,2022,LAC,TE,25,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,130.0,1.0,0.0,0.0,0.0,29.0,79.5,LAC
Lawrence Cager,2022,2TM,TE,25,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,118.0,1.0,0.0,0.0,0.0,30.8,13.6,NYG
John Bates,2022,WAS,TE,25,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,108.0,1.0,0.0,0.0,0.0,30.8,34.1,WAS
Ross Dwelley,2022,SFO,TE,27,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,105.0,1.0,0.0,0.0,0.0,19.5,2.2,SFO
James Mitchell,2022,DET,TE,23,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,113.0,1.0,0.0,0.0,0.0,28.3,4.8,DET
Albert Okwuegbunam,2022,DEN,TE,24,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,95.0,1.0,0.0,0.0,0.0,25.5,0.0,PHI
Ko Kieft,2022,TAM,TE,24,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,80.0,1.0,0.0,0.0,0.0,21.0,7.2,TAM
Zach Gentry,2022,PIT,TE,26,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,19.0,132.0,0.0,0.0,0.0,0.0,32.2,0.0,LVR
Tanner Hudson,2022,NYG,TE,28,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,132.0,0.0,0.0,0.0,0.0,23.2,80.2,CIN
Brevin Jordan,2022,HOU,TE,22,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,128.0,0.0,0.0,0.0,0.0,26.8,50.9,HOU
Pharaoh Brown,2022,2TM,TE,28,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,117.0,0.0,0.0,0.0,0.0,23.7,37.8,NWE
Quintin Morris,2022,BUF,TE,23,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,84.0,1.0,1.0,0.0,0.0,20.4,10.6,BUF
Jack Stoll,2022,PHI,TE,24,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,123.0,0.0,0.0,0.0,0.0,23.3,8.8,PHI
Geoff Swaim,2022,TEN,TE,29,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,58.0,1.0,0.0,0.0,0.0,23.8,19.4,ARI
Josiah Deguara,2022,GNB,TE,25,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,114.0,0.0,0.0,0.0,0.0,24.4,14.5,GNB
Brycen Hopkins,2022,LAR,TE,25,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,109.0,0.0,0.0,0.0,0.0,17.9,12.8,LAR
Anthony Firkser,2022,ATL,TE,27,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,100.0,0.0,0.0,0.0,0.0,19.0,0.0,DET
Parker Hesse,2022,ATL,TE,27,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,89.0,0.0,0.0,0.0,0.0,17.9,0.0,ATL
Blake Bell,2022,KAN,TE,31,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,20.0,1.0,0.0,0.0,0.0,10.0,11.6,KAN
Grant Calcaterra,2022,PHI,TE,24,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,81.0,0.0,0.0,0.0,0.0,13.1,7.9,PHI
Andrew Beck,2022,DEN,TE,26,13,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,5.0,69.0,0.0,0.0,0.0,0.0,11.9,38.8,HOU
Tyler Mabry,2022,SEA,TE,26,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,7.7,0.0,SEA
Tre' McKitty,2022,LAC,TE,23,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,72.0,0.0,0.0,0.0,0.0,17.2,0.0,LAC
Tyler Kroft,2022,SFO,TE,30,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,57.0,0.0,0.0,0.0,0.0,9.7,0.0,MIA
Nick Vannett,2022,2TM,TE,29,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,55.0,0.0,0.0,0.0,0.0,11.5,1.3,LAC
Charlie Kolar,2022,BAL,TE,23,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,49.0,0.0,0.0,0.0,0.0,8.9,21.7,BAL
Stephen Sullivan,2022,CAR,TE,26,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,46.0,0.0,0.0,0.0,0.0,6.6,24.5,CAR
Trevon Wesco,2022,CHI,TE,27,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,26.0,0.0,0.0,1.0,0.0,6.6,3.1,TEN
Luke Farrell,2022,JAX,TE,25,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,40.0,0.0,0.0,0.0,0.0,8.0,28.5,JAX
Chris Manhertz,2022,JAX,TE,30,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,42.0,0.0,0.0,0.0,0.0,10.2,3.6,DEN
Jesper Horsted,2022,LVR,TE,25,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,19.0,0.0,0.0,0.0,0.0,4.9,1.4,LVR
Stone Smartt,2022,LAC,TE,24,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,17.0,0.0,0.0,0.0,0.0,5.7,32.5,LAC
Cole Turner,2022,WAS,TE,22,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,23.0,0.0,0.0,0.0,0.0,4.3,23.0,WAS
Stephen Anderson,2022,ARI,TE,29,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,9.0,0.0,0.0,0.0,0.0,3.9,0.0,LAC
Jacob Harris,2022,LAR,TE,25,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.6,0.0,JAX
Sean McKeon,2022,DAL,TE,25,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,3.1,0.0,DAL
Jeremy Ruckert,2022,NYJ,TE,22,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,1.8,31.1,NYJ
Tanner Conner,2022,MIA,TE,24,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA
Feleipe Franks,2022,ATL,TE,25,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,CAR
J.P. Holtz,2022,NOR,TE,29,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOR
Tyree Jackson,2022,PHI,TE,25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG
Nikola Kalinic,2022,IND,TE,25,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR
Lucas Krull,2022,NOR,TE,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,DEN
Hunter Long,2022,MIA,TE,24,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR
Nick Muse,2022,MIN,TE,24,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,MIN
Kevin Rader,2022,TEN,TE,27,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,TEN
Drew Sample,2022,CIN,TE,26,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-2.0,0.0,0.0,0.0,0.0,1.8,50.3,CIN
Matt Sokol,2022,NWE,TE,27,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NWE
